TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,AGENT_ID,VENDOR_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,fraud_indicator,risk_level
TXN00006014,A00004862,PLC00005983,AGENT01123,VNDR00167,2021-01-26T00:00:00.000Z,2021-01-09,2021-01-14,5000.0,A,Total Loss,Ambulance,0,1,CO,Arvada,6,1,Low
TXN00006018,A00007476,PLC00002772,AGENT00911,VNDR00229,2021-01-26T00:00:00.000Z,2021-01-21,2021-01-22,9000.0,A,Total Loss,Ambulance,1,0,MA,Brookline,15,0,Low
TXN00006027,A00007300,PLC00006007,AGENT00593,VNDR00074,2021-01-26T00:00:00.000Z,2021-01-21,2021-01-22,23000.0,A,Total Loss,Police,1,1,VT,Colchester,6,0,Medium
TXN00006029,A00005650,PLC00003789,AGENT00665,,2021-01-26T00:00:00.000Z,2021-01-16,2021-01-19,600.0,A,Minor Loss,Ambulance,1,1,TN,Nashville,4,0,Low
TXN00006030,A00008024,PLC00002161,AGENT00103,,2021-01-26T00:00:00.000Z,2021-01-21,2021-01-22,34000.0,A,Total Loss,Police,1,0,OK,Norman,21,1,High
TXN00006041,A00006193,PLC00000944,AGENT00073,VNDR00319,2021-01-27T00:00:00.000Z,2021-01-17,2021-01-20,3000.0,A,Minor Loss,Police,1,1,GA,Savannah,11,0,Low
TXN00006071,A00005903,PLC00009761,AGENT00279,,2021-01-27T00:00:00.000Z,2021-01-17,2021-01-20,1000.0,A,Minor Loss,Ambulance,1,0,KY,Louisville,3,0,Low
TXN00006086,A00007414,PLC00009083,AGENT00410,VNDR00415,2021-01-28T00:00:00.000Z,2021-01-19,2021-01-22,14000.0,A,Total Loss,Other,1,0,KY,Prospect,17,0,Low
TXN00006107,A00002904,PLC00003423,AGENT01023,VNDR00451,2021-01-29T00:00:00.000Z,2021-01-24,2021-01-25,50000.0,A,Major Loss,Police,0,1,AR,Fayetteville,0,0,High
TXN00006119,A00003783,PLC00000003,AGENT00428,VNDR00143,2021-01-29T00:00:00.000Z,2021-01-23,2021-01-25,6000.0,A,Major Loss,Ambulance,1,1,VT,Saint Albans City,23,0,Low
TXN00006126,A00002129,PLC00007749,AGENT00859,VNDR00006,2021-01-29T00:00:00.000Z,2021-01-12,2021-01-17,3000.0,A,Minor Loss,Police,1,1,FL,Panama City,1,0,Low
TXN00006128,A00007207,PLC00003546,AGENT00246,VNDR00248,2021-01-30T00:00:00.000Z,2021-01-16,2021-01-21,60000.0,A,Major Loss,Police,0,0,CT,Manchester,14,1,High
TXN00006132,A00004915,PLC00000221,AGENT00037,VNDR00118,2021-01-30T00:00:00.000Z,2021-01-17,2021-01-22,9000.0,A,Total Loss,None,1,0,DC,Washington,19,0,Low
TXN00006157,A00001373,PLC00004039,AGENT00575,VNDR00005,2021-01-31T00:00:00.000Z,2021-01-24,2021-01-26,300.0,A,Minor Loss,Other,1,1,TN,Nashville,9,0,Low
TXN00006161,A00009506,PLC00004749,AGENT00733,VNDR00406,2021-01-31T00:00:00.000Z,2021-01-12,2021-01-17,10000.0,A,Minor Loss,Ambulance,1,1,MD,Millersville,12,0,Low
TXN00006167,A00007058,PLC00001423,AGENT00807,,2021-01-31T00:00:00.000Z,2021-01-28,2021-01-28,19000.0,A,Major Loss,Other,1,1,AK,Anchorage,17,0,Medium
TXN00006196,A00007132,PLC00004723,AGENT01103,,2021-02-01T00:00:00.000Z,2021-01-15,2021-01-20,10000.0,A,Minor Loss,Police,1,1,CO,Arvada,2,0,Low
TXN00006197,A00007211,PLC00004800,AGENT00301,,2021-02-01T00:00:00.000Z,2021-01-29,2021-01-29,4000.0,A,Total Loss,Ambulance,0,0,VT,Reading,22,1,Low
TXN00006205,A00004751,PLC00000612,AGENT00951,,2021-02-01T00:00:00.000Z,2021-01-26,2021-01-28,40000.0,A,Minor Loss,Ambulance,0,1,KY,Louisville,1,0,High
TXN00006237,A00001588,PLC00009564,AGENT01175,VNDR00582,2021-02-03T00:00:00.000Z,2021-01-30,2021-01-31,16000.0,A,Major Loss,Ambulance,0,1,KY,Louisville,1,0,Low
TXN00006260,A00000432,PLC00002938,AGENT00727,VNDR00171,2021-02-04T00:00:00.000Z,2021-01-16,2021-01-21,12000.0,A,Major Loss,None,1,0,CT,Manchester,11,0,Low
TXN00006264,A00005161,PLC00004102,AGENT00876,VNDR00556,2021-02-04T00:00:00.000Z,2021-01-23,2021-01-28,16000.0,A,Minor Loss,Police,0,1,AL,Montgomery,15,0,Low
TXN00006284,A00001802,PLC00001388,AGENT00165,VNDR00050,2021-02-05T00:00:00.000Z,2021-02-02,2021-02-02,94000.0,A,Total Loss,Police,1,1,AZ,Glendale,15,0,High
TXN00006325,A00001484,PLC00009527,AGENT00200,VNDR00521,2021-02-06T00:00:00.000Z,2021-02-01,2021-02-02,12000.0,A,Major Loss,Police,1,0,AK,Anchorage,19,0,Low
TXN00006346,A00005586,PLC00003704,AGENT00837,,2021-02-07T00:00:00.000Z,2021-02-01,2021-02-03,41000.0,A,Major Loss,None,1,1,AR,Fayetteville,20,0,High
TXN00006359,A00000156,PLC00001300,AGENT00594,,2021-02-07T00:00:00.000Z,2021-01-21,2021-01-26,19000.0,A,Minor Loss,Police,1,1,AL,Montgomery,3,0,Medium
TXN00006366,A00005506,PLC00000160,AGENT00908,VNDR00538,2021-02-08T00:00:00.000Z,2021-01-31,2021-02-03,12000.0,A,Major Loss,Ambulance,0,0,FL,Panama City Beach,12,0,Low
TXN00006367,A00006026,PLC00004672,AGENT01194,VNDR00156,2021-02-08T00:00:00.000Z,2021-01-27,2021-02-01,52000.0,A,Minor Loss,None,1,1,AK,Anchorage,23,0,High
TXN00006385,A00009275,PLC00005042,AGENT00716,,2021-02-08T00:00:00.000Z,2021-02-05,2021-02-05,10000.0,A,Major Loss,Police,1,1,VT,Hartford,10,0,Low
TXN00006390,A00005113,PLC00002347,AGENT00869,VNDR00071,2021-02-08T00:00:00.000Z,2021-02-01,2021-02-03,8000.0,A,Major Loss,Police,0,0,CA,San Leandro,5,0,Low
TXN00006400,A00006316,PLC00006738,AGENT00620,VNDR00464,2021-02-09T00:00:00.000Z,2021-02-01,2021-02-04,12000.0,A,Major Loss,Police,1,1,AK,Anchorage,20,0,Low
TXN00006412,A00008213,PLC00000479,AGENT00028,,2021-02-09T00:00:00.000Z,2021-02-03,2021-02-05,5000.0,A,Minor Loss,Police,1,1,AK,Anchorage,15,0,Low
TXN00006446,A00009963,PLC00006247,AGENT00170,VNDR00503,2021-02-10T00:00:00.000Z,2021-02-05,2021-02-06,1000.0,A,Minor Loss,Police,0,0,AR,Fayetteville,20,0,Low
TXN00006453,A00001274,PLC00008386,AGENT00566,VNDR00164,2021-02-11T00:00:00.000Z,2021-02-06,2021-02-07,31000.0,A,Major Loss,Police,1,1,FL,Lynn Haven,23,0,Medium
TXN00006458,A00003702,PLC00007748,AGENT00404,VNDR00385,2021-02-11T00:00:00.000Z,2021-01-30,2021-02-04,200.0,A,Total Loss,Ambulance,1,1,AR,Fayetteville,16,0,Low
TXN00006467,A00003609,PLC00001034,AGENT01095,,2021-02-11T00:00:00.000Z,2021-01-22,2021-01-27,1000.0,A,Minor Loss,Ambulance,1,0,OK,Norman,16,0,Low
TXN00006485,A00005366,PLC00005976,AGENT00349,VNDR00417,2021-02-12T00:00:00.000Z,2021-02-03,2021-02-06,10000.0,A,Major Loss,Police,1,1,CT,Manchester,3,0,Low
TXN00006500,A00001306,PLC00000418,AGENT00388,VNDR00318,2021-02-12T00:00:00.000Z,2021-02-07,2021-02-08,20000.0,A,Total Loss,None,1,0,AL,Montgomery,13,0,Medium
TXN00006511,A00002415,PLC00006918,AGENT00173,VNDR00142,2021-02-13T00:00:00.000Z,2021-02-12,2021-02-12,1000.0,A,Minor Loss,None,1,1,CT,Manchester,16,0,Low
TXN00006513,A00001215,PLC00001263,AGENT00686,VNDR00470,2021-02-13T00:00:00.000Z,2021-01-29,2021-02-03,300.0,A,Minor Loss,Ambulance,1,1,MA,Watertown,8,0,Low
TXN00006551,A00001170,PLC00001712,AGENT00030,VNDR00511,2021-02-14T00:00:00.000Z,2021-01-29,2021-02-03,37000.0,A,Total Loss,None,1,1,CO,Arvada,18,0,High
TXN00006556,A00007817,PLC00005077,AGENT00473,VNDR00423,2021-02-14T00:00:00.000Z,2021-02-09,2021-02-10,12000.0,A,Major Loss,Ambulance,1,0,GA,Savannah,5,0,Low
TXN00006604,A00005820,PLC00009717,AGENT00939,VNDR00138,2021-02-16T00:00:00.000Z,2021-02-01,2021-02-06,1000.0,A,Minor Loss,Ambulance,1,1,DC,Washington,12,0,Low
TXN00006608,A00004436,PLC00003910,AGENT00634,,2021-02-16T00:00:00.000Z,2021-01-30,2021-02-04,43000.0,A,Total Loss,Ambulance,0,1,CA,San Lorenzo,4,1,High
TXN00006611,A00001518,PLC00007593,AGENT01187,VNDR00169,2021-02-16T00:00:00.000Z,2021-02-01,2021-02-06,13000.0,A,Total Loss,Police,1,1,TN,Nashville,16,0,Low
TXN00006623,A00005262,PLC00000408,AGENT00080,VNDR00366,2021-02-17T00:00:00.000Z,2021-02-16,2021-02-16,700.0,A,Major Loss,Police,1,1,FL,Panama City,8,0,Low
TXN00006644,A00009316,PLC00007704,AGENT00641,VNDR00188,2021-02-17T00:00:00.000Z,2021-02-03,2021-02-08,4000.0,A,Minor Loss,Other,1,1,TN,Nashville,8,0,Low
TXN00006663,A00006115,PLC00000950,AGENT00080,VNDR00385,2021-02-18T00:00:00.000Z,2021-02-07,2021-02-12,26000.0,A,Minor Loss,Police,1,1,AK,Anchorage,2,0,Medium
TXN00006668,A00000092,PLC00003502,AGENT00228,VNDR00004,2021-02-19T00:00:00.000Z,2021-02-02,2021-02-07,3000.0,A,Minor Loss,None,1,1,DC,Washington,22,0,Low
TXN00006669,A00004108,PLC00001519,AGENT00678,,2021-02-19T00:00:00.000Z,2021-01-30,2021-02-04,28000.0,A,Minor Loss,Other,1,1,AR,Fayetteville,12,0,Medium
TXN00006675,A00000754,PLC00003413,AGENT00079,VNDR00489,2021-02-19T00:00:00.000Z,2021-02-12,2021-02-14,20000.0,A,Minor Loss,Ambulance,1,1,DC,Washington,13,0,Medium
TXN00006695,A00006549,PLC00007894,AGENT00125,,2021-02-19T00:00:00.000Z,2021-02-10,2021-02-13,1000.0,A,Total Loss,Police,0,1,OK,Oklahoma City,4,1,Low
TXN00006719,A00005668,PLC00001005,AGENT00374,VNDR00211,2021-02-21T00:00:00.000Z,2021-02-17,2021-02-18,1000.0,A,Total Loss,Police,0,1,CA,Pleasanton,8,1,Low
TXN00006734,A00006468,PLC00002779,AGENT00561,VNDR00538,2021-02-21T00:00:00.000Z,2021-02-19,2021-02-19,36000.0,A,Total Loss,Police,1,0,CA,Sacramento,19,1,High
TXN00006736,A00002231,PLC00007060,AGENT01114,VNDR00187,2021-02-21T00:00:00.000Z,2021-02-02,2021-02-07,8000.0,A,Major Loss,Police,1,1,OK,Oklahoma City,11,0,Low
TXN00006753,A00004002,PLC00009915,AGENT00065,VNDR00535,2021-02-22T00:00:00.000Z,2021-02-03,2021-02-08,9000.0,A,Total Loss,None,1,1,TN,Nashville,11,0,Low
TXN00006760,A00000233,PLC00001084,AGENT00690,VNDR00033,2021-02-22T00:00:00.000Z,2021-02-13,2021-02-16,1000.0,A,Total Loss,Ambulance,1,1,CT,Manchester,5,0,Low
TXN00006762,A00002763,PLC00008930,AGENT00764,VNDR00287,2021-02-22T00:00:00.000Z,2021-02-19,2021-02-19,100.0,A,Minor Loss,Police,1,0,GA,Savannah,6,0,Low
TXN00006772,A00009640,PLC00005692,AGENT00059,VNDR00540,2021-02-22T00:00:00.000Z,2021-02-11,2021-02-16,3000.0,A,Minor Loss,Police,1,1,MA,Medford,18,0,Low
TXN00006776,A00006216,PLC00000571,AGENT00443,VNDR00292,2021-02-22T00:00:00.000Z,2021-02-12,2021-02-15,10000.0,A,Minor Loss,Police,1,1,CA,Dublin,4,0,Low
TXN00006792,A00000857,PLC00004935,AGENT00447,VNDR00403,2021-02-23T00:00:00.000Z,2021-02-03,2021-02-08,11000.0,D,Minor Loss,Ambulance,1,1,CO,Arvada,12,0,Low
TXN00006819,A00003513,PLC00008990,AGENT00268,VNDR00019,2021-02-24T00:00:00.000Z,2021-02-06,2021-02-11,8000.0,A,Total Loss,None,1,0,DC,Washington,14,0,Low
TXN00006844,A00000131,PLC00007334,AGENT00084,VNDR00486,2021-02-25T00:00:00.000Z,2021-02-12,2021-02-17,2000.0,A,Minor Loss,Police,1,0,TN,Nashville,18,0,Low
TXN00006846,A00004376,PLC00004999,AGENT01144,VNDR00482,2021-02-25T00:00:00.000Z,2021-02-24,2021-02-24,6000.0,A,Major Loss,Ambulance,1,1,FL,Panama City,16,0,Low
TXN00006848,A00007977,PLC00009178,AGENT00336,,2021-02-25T00:00:00.000Z,2021-02-24,2021-02-24,9000.0,A,Total Loss,None,1,1,AL,Montgomery,5,0,Low
TXN00006852,A00004600,PLC00003809,AGENT00786,VNDR00067,2021-02-25T00:00:00.000Z,2021-02-14,2021-02-19,21000.0,A,Major Loss,Police,1,1,VT,Barre,3,0,Medium
TXN00006858,A00009650,PLC00006939,AGENT00744,,2021-02-25T00:00:00.000Z,2021-02-06,2021-02-11,31000.0,A,Minor Loss,Police,1,1,AZ,Glendale,16,0,Medium
TXN00006948,A00009472,PLC00005483,AGENT00534,,2021-03-02T00:00:00.000Z,2021-02-25,2021-02-26,9000.0,A,Total Loss,Police,1,0,KY,Louisville,22,0,Low
TXN00006954,A00000567,PLC00008569,AGENT00066,VNDR00474,2021-03-02T00:00:00.000Z,2021-02-12,2021-02-17,8000.0,A,Minor Loss,Police,1,1,OK,Midwest City,3,0,Low
TXN00006958,A00009098,PLC00007779,AGENT00930,,2021-03-02T00:00:00.000Z,2021-02-12,2021-02-17,700.0,A,Major Loss,Other,1,1,AR,Fayetteville,5,0,Low
TXN00006975,A00004845,PLC00003374,AGENT00123,VNDR00498,2021-03-03T00:00:00.000Z,2021-02-20,2021-02-25,2000.0,A,Minor Loss,Ambulance,1,0,AZ,Glendale,13,0,Low
TXN00006997,A00008072,PLC00001460,AGENT00404,VNDR00404,2021-03-04T00:00:00.000Z,2021-03-02,2021-03-02,6000.0,A,Total Loss,Ambulance,1,1,TN,Nashville,20,0,Low
TXN00007011,A00004756,PLC00004529,AGENT01170,,2021-03-05T00:00:00.000Z,2021-03-02,2021-03-02,8000.0,A,Minor Loss,None,1,1,CA,San Leandro,1,0,Low
TXN00007032,A00001543,PLC00005741,AGENT01028,,2021-03-05T00:00:00.000Z,2021-02-27,2021-03-01,35000.0,A,Minor Loss,None,0,1,CO,Arvada,14,0,High
TXN00007043,A00007460,PLC00009684,AGENT00088,,2021-03-06T00:00:00.000Z,2021-02-17,2021-02-22,3000.0,A,Minor Loss,Police,1,1,OK,Norman,12,0,Low
TXN00007065,A00005287,PLC00004114,AGENT00659,VNDR00593,2021-03-06T00:00:00.000Z,2021-03-01,2021-03-02,5000.0,A,Minor Loss,Ambulance,1,0,MD,Jessup,21,0,Low
TXN00007097,A00009935,PLC00004554,AGENT00177,VNDR00084,2021-03-08T00:00:00.000Z,2021-02-26,2021-03-01,69000.0,A,Total Loss,Ambulance,1,0,AZ,Glendale,3,1,High
TXN00007110,A00004351,PLC00005244,AGENT00776,VNDR00031,2021-03-08T00:00:00.000Z,2021-02-25,2021-03-02,4000.0,A,Total Loss,Ambulance,0,1,CT,Manchester,4,1,Low
TXN00007121,A00009450,PLC00006996,AGENT00097,,2021-03-09T00:00:00.000Z,2021-02-23,2021-02-28,58000.0,A,Total Loss,Ambulance,1,0,GA,Savannah,10,1,High
TXN00007127,A00006176,PLC00008895,AGENT00697,VNDR00364,2021-03-09T00:00:00.000Z,2021-02-26,2021-03-03,40000.0,A,Minor Loss,None,0,0,AL,Montgomery,7,1,High
TXN00003579,A00002406,PLC00001398,AGENT00388,VNDR00344,2020-10-24T00:00:00.000Z,2020-10-04,2020-10-09,99000.0,A,Minor Loss,None,1,1,AK,Anchorage,10,0,High
TXN00003580,A00005809,PLC00002729,AGENT00876,,2020-10-24T00:00:00.000Z,2020-10-18,2020-10-20,83000.0,A,Minor Loss,Police,0,1,KY,Louisville,4,0,High
TXN00003583,A00005757,PLC00009828,AGENT00295,VNDR00282,2020-10-24T00:00:00.000Z,2020-10-21,2020-10-21,700.0,A,Total Loss,None,1,0,CT,Manchester,11,0,Low
TXN00003592,A00001208,PLC00009846,AGENT01147,VNDR00193,2020-10-24T00:00:00.000Z,2020-10-12,2020-10-17,11000.0,A,Major Loss,Ambulance,1,1,MD,Glen Burnie,14,0,Low
TXN00003619,A00005420,PLC00002862,AGENT00781,,2020-10-26T00:00:00.000Z,2020-10-18,2020-10-21,21000.0,A,Major Loss,Ambulance,0,0,AZ,Glendale,12,0,Medium
TXN00003621,A00001143,PLC00003344,AGENT00325,VNDR00243,2020-10-26T00:00:00.000Z,2020-10-17,2020-10-20,18000.0,A,Minor Loss,Ambulance,1,0,DC,Washington,12,0,Medium
TXN00003649,A00000429,PLC00008878,AGENT00839,VNDR00336,2020-10-27T00:00:00.000Z,2020-10-08,2020-10-13,51000.0,A,Total Loss,Police,1,1,VT,Windham,22,0,High
TXN00003655,A00006728,PLC00005802,AGENT00211,VNDR00086,2020-10-27T00:00:00.000Z,2020-10-10,2020-10-15,500.0,A,Total Loss,Police,1,1,MD,Severna Park,3,0,Low
TXN00003691,A00002938,PLC00001849,AGENT00282,VNDR00210,2020-10-28T00:00:00.000Z,2020-10-08,2020-10-13,28000.0,A,Total Loss,Other,1,1,AR,Fayetteville,12,0,Medium
TXN00003714,A00001996,PLC00000739,AGENT00089,,2020-10-29T00:00:00.000Z,2020-10-24,2020-10-25,4000.0,A,Minor Loss,None,0,0,AL,Montgomery,23,0,Low
TXN00003733,A00008788,PLC00000930,AGENT00451,VNDR00099,2020-10-30T00:00:00.000Z,2020-10-15,2020-10-20,5000.0,A,Total Loss,None,0,1,CA,San Leandro,13,1,Low
TXN00003743,A00007052,PLC00004053,AGENT00442,,2020-10-30T00:00:00.000Z,2020-10-25,2020-10-26,300.0,A,Minor Loss,Police,1,0,CA,Pioneer,14,0,Low
TXN00003766,A00000569,PLC00004425,AGENT00554,VNDR00332,2020-10-31T00:00:00.000Z,2020-10-12,2020-10-17,4000.0,A,Major Loss,Police,0,1,AZ,Glendale,1,0,Low
TXN00003767,A00001981,PLC00007927,AGENT00121,VNDR00401,2020-10-31T00:00:00.000Z,2020-10-26,2020-10-27,19000.0,A,Minor Loss,Ambulance,1,0,FL,Panama City,1,0,Medium
TXN00003770,A00009844,PLC00004484,AGENT00050,VNDR00040,2020-10-31T00:00:00.000Z,2020-10-27,2020-10-28,3000.0,A,Total Loss,Ambulance,0,1,AZ,Litchfield Park,2,1,Low
TXN00003773,A00007787,PLC00008426,AGENT00471,VNDR00364,2020-11-01T00:00:00.000Z,2020-10-26,2020-10-28,20000.0,D,Major Loss,Police,1,1,DC,Washington,23,0,Medium
TXN00003775,A00000537,PLC00001993,AGENT01104,VNDR00273,2020-11-01T00:00:00.000Z,2020-10-18,2020-10-23,18000.0,A,Major Loss,Police,1,0,TN,Nashville,21,0,Medium
TXN00003785,A00007706,PLC00004145,AGENT00765,VNDR00255,2020-11-01T00:00:00.000Z,2020-10-15,2020-10-20,2000.0,A,Total Loss,Police,0,1,CO,Arvada,13,1,Low
TXN00003815,A00002263,PLC00001261,AGENT00172,VNDR00484,2020-11-03T00:00:00.000Z,2020-10-20,2020-10-25,6000.0,A,Total Loss,None,1,1,CO,Aurora,14,0,Low
TXN00003816,A00009238,PLC00004928,AGENT00010,VNDR00508,2020-11-03T00:00:00.000Z,2020-10-17,2020-10-22,22000.0,A,Major Loss,Other,1,0,AZ,Glendale,10,0,Medium
TXN00003839,A00004280,PLC00003617,AGENT00292,VNDR00211,2020-11-03T00:00:00.000Z,2020-10-30,2020-10-31,14000.0,A,Major Loss,None,0,1,TN,Nashville,20,0,Low
TXN00003870,A00009225,PLC00005532,AGENT01140,VNDR00419,2020-11-04T00:00:00.000Z,2020-11-01,2020-11-01,17000.0,A,Major Loss,Ambulance,0,1,CO,Arvada,3,0,Medium
TXN00003899,A00008582,PLC00007265,AGENT00214,VNDR00425,2020-11-06T00:00:00.000Z,2020-11-03,2020-11-03,6000.0,A,Major Loss,None,0,0,MD,Edgewater,3,0,Low
TXN00003903,A00004138,PLC00009734,AGENT00965,VNDR00600,2020-11-06T00:00:00.000Z,2020-10-30,2020-11-01,14000.0,A,Total Loss,Ambulance,1,1,MA,Springfield,21,0,Low
TXN00003929,A00005387,PLC00009228,AGENT00292,VNDR00206,2020-11-07T00:00:00.000Z,2020-10-30,2020-11-02,15000.0,D,Minor Loss,Police,0,1,MA,Newton,23,0,Low
TXN00003933,A00004383,PLC00009352,AGENT00320,VNDR00282,2020-11-07T00:00:00.000Z,2020-11-01,2020-11-03,6000.0,A,Minor Loss,Ambulance,1,1,CT,Manchester,1,0,Low
TXN00003946,A00002836,PLC00009436,AGENT00406,VNDR00509,2020-11-08T00:00:00.000Z,2020-10-29,2020-11-01,65000.0,A,Total Loss,Police,1,1,CT,Manchester,5,0,High
TXN00003979,A00000584,PLC00006441,AGENT00327,VNDR00538,2020-11-08T00:00:00.000Z,2020-11-01,2020-11-03,4000.0,A,Minor Loss,Other,0,1,AR,Fayetteville,21,0,Low
TXN00004003,A00001241,PLC00002616,AGENT00490,,2020-11-09T00:00:00.000Z,2020-10-27,2020-11-01,72000.0,A,Major Loss,Police,1,1,FL,Tyndall Air Force Base,14,0,High
TXN00004033,A00003852,PLC00007073,AGENT00213,,2020-11-10T00:00:00.000Z,2020-10-31,2020-11-03,1000.0,A,Major Loss,None,1,1,DC,Washington,11,0,Low
TXN00004052,A00006586,PLC00005002,AGENT00689,VNDR00269,2020-11-10T00:00:00.000Z,2020-11-03,2020-11-05,300.0,A,Minor Loss,Police,1,0,GA,Savannah,10,0,Low
TXN00004068,A00008330,PLC00002110,AGENT00272,VNDR00107,2020-11-11T00:00:00.000Z,2020-10-27,2020-11-01,200.0,A,Total Loss,Ambulance,1,0,OK,Oklahoma City,21,0,Low
TXN00004073,A00001626,PLC00002716,AGENT00381,,2020-11-11T00:00:00.000Z,2020-11-10,2020-11-10,500.0,A,Minor Loss,Ambulance,1,0,MA,Waltham,11,0,Low
TXN00004104,A00007949,PLC00003640,AGENT00595,VNDR00028,2020-11-13T00:00:00.000Z,2020-11-06,2020-11-08,21000.0,A,Total Loss,None,1,1,CO,Arvada,20,0,Medium
TXN00004146,A00009399,PLC00002856,AGENT00398,VNDR00188,2020-11-15T00:00:00.000Z,2020-11-03,2020-11-08,5000.0,A,Minor Loss,Police,1,1,FL,Lynn Haven,14,0,Low
TXN00004152,A00009086,PLC00008189,AGENT01107,VNDR00267,2020-11-16T00:00:00.000Z,2020-11-02,2020-11-07,300.0,A,Major Loss,Ambulance,0,1,MA,North Reading,20,0,Low
TXN00004173,A00005875,PLC00004518,AGENT00507,VNDR00498,2020-11-16T00:00:00.000Z,2020-11-11,2020-11-12,20000.0,A,Total Loss,Police,0,0,FL,Lynn Haven,18,1,Medium
TXN00004179,A00006332,PLC00000070,AGENT00569,,2020-11-17T00:00:00.000Z,2020-11-05,2020-11-10,4000.0,A,Minor Loss,Police,1,1,DC,Washington,14,0,Low
TXN00004185,A00001881,PLC00002801,AGENT00503,VNDR00306,2020-11-17T00:00:00.000Z,2020-10-31,2020-11-05,500.0,A,Minor Loss,Police,0,1,FL,Panama City,5,0,Low
TXN00004187,A00000086,PLC00000707,AGENT00470,VNDR00470,2020-11-17T00:00:00.000Z,2020-10-31,2020-11-05,38000.0,A,Major Loss,Ambulance,1,1,DC,Washington,6,0,High
TXN00004193,A00006584,PLC00009342,AGENT00796,VNDR00120,2020-11-17T00:00:00.000Z,2020-11-14,2020-11-14,15000.0,A,Total Loss,Ambulance,1,1,TN,Nashville,6,0,Low
TXN00004197,A00002138,PLC00000631,AGENT00460,VNDR00216,2020-11-17T00:00:00.000Z,2020-11-01,2020-11-06,37000.0,A,Major Loss,Ambulance,1,0,MD,Laurel,22,1,High
TXN00004206,A00007584,PLC00000679,AGENT00624,,2020-11-18T00:00:00.000Z,2020-11-12,2020-11-14,14000.0,A,Major Loss,Police,1,1,TN,Nashville,12,0,Low
TXN00004219,A00000186,PLC00007484,AGENT00567,VNDR00590,2020-11-18T00:00:00.000Z,2020-10-29,2020-11-03,3000.0,A,Major Loss,Ambulance,1,1,CO,Pueblo,18,0,Low
TXN00004250,A00006444,PLC00004564,AGENT00672,VNDR00537,2020-11-19T00:00:00.000Z,2020-11-16,2020-11-16,5000.0,A,Minor Loss,Ambulance,1,1,AR,Fayetteville,8,0,Low
TXN00004256,A00003427,PLC00003793,AGENT00531,,2020-11-19T00:00:00.000Z,2020-11-06,2020-11-11,1000.0,A,Minor Loss,Ambulance,0,1,MD,Crofton,22,0,Low
TXN00004259,A00000858,PLC00004570,AGENT00168,VNDR00451,2020-11-19T00:00:00.000Z,2020-11-09,2020-11-12,23000.0,A,Major Loss,Other,1,1,AZ,Glendale,4,0,Medium
TXN00004271,A00008693,PLC00001347,AGENT00140,VNDR00277,2020-11-20T00:00:00.000Z,2020-11-01,2020-11-06,1000.0,A,Minor Loss,Ambulance,1,0,DC,Washington,0,0,Low
TXN00004289,A00003656,PLC00007400,AGENT00513,VNDR00584,2020-11-20T00:00:00.000Z,2020-11-16,2020-11-17,10000.0,A,Major Loss,Police,1,0,AZ,Glendale,20,0,Low
TXN00004299,A00006435,PLC00007454,AGENT01115,VNDR00520,2020-11-21T00:00:00.000Z,2020-11-08,2020-11-13,17000.0,A,Total Loss,Police,1,1,AL,Montgomery,4,0,Medium
TXN00004324,A00006355,PLC00002169,AGENT00189,VNDR00458,2020-11-22T00:00:00.000Z,2020-11-14,2020-11-17,20000.0,A,Minor Loss,None,1,1,TN,Brentwood,3,0,Medium
TXN00004340,A00002596,PLC00009599,AGENT00529,VNDR00001,2020-11-22T00:00:00.000Z,2020-11-15,2020-11-17,500.0,A,Major Loss,None,0,1,OK,Oklahoma City,5,0,Low
TXN00004357,A00005416,PLC00009868,AGENT00149,VNDR00539,2020-11-23T00:00:00.000Z,2020-11-22,2020-11-22,26000.0,A,Total Loss,None,1,1,OK,Bethany,20,0,Medium
TXN00004358,A00000694,PLC00001635,AGENT00850,VNDR00275,2020-11-23T00:00:00.000Z,2020-11-09,2020-11-14,3000.0,A,Total Loss,Police,1,1,CA,Livermore,23,0,Low
TXN00004360,A00007687,PLC00004189,AGENT00717,,2020-11-23T00:00:00.000Z,2020-11-21,2020-11-21,300.0,A,Minor Loss,Police,1,0,AK,Anchorage,19,0,Low
TXN00004362,A00001310,PLC00008218,AGENT00923,VNDR00292,2020-11-23T00:00:00.000Z,2020-11-04,2020-11-09,17000.0,A,Total Loss,Police,0,0,TN,Nolensville,9,1,Medium
TXN00004375,A00006742,PLC00008298,AGENT00593,,2020-11-24T00:00:00.000Z,2020-11-22,2020-11-22,69000.0,A,Total Loss,Police,1,0,CA,San Leandro,2,1,High
TXN00004384,A00001202,PLC00005429,AGENT00499,VNDR00389,2020-11-24T00:00:00.000Z,2020-11-04,2020-11-09,11000.0,A,Total Loss,None,0,1,AR,Fayetteville,14,1,Low
TXN00004413,A00009056,PLC00009288,AGENT00631,,2020-11-25T00:00:00.000Z,2020-11-06,2020-11-11,5000.0,A,Minor Loss,Police,1,0,MA,Wareham,19,0,Low
